label,teks,emotion
1,"sejujurnya saya dapat mengatakan bahwa saya merasa sangat gembira, rendah hati, bersyukur, bersyukur atas panggilan yang saya buat pada bulan agustus",Joy
0,aku tidak perlu takut membuat mereka merasa canggung atau malu ketika mereka mendekatiku dan aku menyuruh mereka berhenti atau mengatakan aku tidak tertarik,Sadness
5,saya merasa sangat terkesan untuk mempertahankan barang lama ini untuk sesuatu yang akan datang,Surprise
3,aku merasa cukup stres karena aku lebih sering berjerawat dan kulitku juga terlihat kusam,Anger
1,perasaanku campur aduk. aku sangat ingin kembali dan bertemu semua orang lagi dan bersenang-senang dan sebagainya,Joy
0,aku bahkan mulai merasa menyedihkan xd,Sadness
2,aku merasa agak lemah pagi ini dan juga agak lelah karena harus bangun untuk mengejar ketinggalan,Love
0,"saya merasa melankolis dan tertekan menjadi seorang ibu, merasa mandek, saya membuka buku-bukunya",Sadness
0,aku merasa sedikit kurang tidur saat ini,Sadness
4,"aku mungkin merasa takut tapi aku bertekad untuk menjadikan rasa takut itu sebagai tandingan dari kecenderunganku untuk menunda-nunda jika aku harus meminta maaf, beritahu seseorang aku mencintaimu, cobalah membuat perbedaan aku harus melakukannya tanpa penundaan",Fear
0,aku makan siang di rumah yang membuatku merasa tidak enak karena aku merasa makan terlalu banyak,Sadness
2,aku baru saja keluar ke taman dan kamu bisa merasakan panasnya tapi anginnya sangat kencang,Love
1,saya merasa sangat damai ketika merenungkan dampak saya terhadap bumi ini,Joy
3,aku merasa sedikit kasar malam ini,Anger
1,aku benar-benar sedih tetapi aku belum bisa menemukan kata atau kata-kata yang bisa mengungkapkan perasaanku tentang apa yang terjadi pada negara bagian asalku tercinta di nj.,Joy
1,"aku mengembara melewati lembah kegelapan dengan tangan terentang sebagai satu-satunya sumber untuk menemukan jalan, meraba-raba kegelapan mencakar tanah dengan perasaan untuk memastikan aku tidak berdiri di atas tebing hanya beberapa inci dari melemparkan tubuhku yang diselimuti kegelapan ke tepi jurang",Joy
0,aku merasa sedikit melankolis malam ini,Sadness
1,saya bisa merasakan emosi yang sangat kuat untuk dua pria berbeda,Joy
0,"aku sudah mengalaminya sejak lama, tetapi kadang-kadang aku terbangun di malam hari atau merasa sangat pusing keesokan harinya",Sadness
5,aku hanya merasa linglung dan berada dalam gerakan lambat sementara seluruh dunia terus berputar dan menjadikan diri mereka lebih baik,Surprise
1,saya sering merasa bahwa atasan wanita ini adalah makhluk yang luar biasa,Joy
1,saya seorang pria dewasa yang merasa nyaman dengan tuhan versi pribadi saya,Joy
0,"aku belum mengambil kait rajutanku selama berbulan-bulan dan merasa benar-benar tertekan karena kenyataan itu, tetapi aku akan segera libur seminggu dan berjanji pada diriku sendiri waktu hanya untuk diriku dan benang serta kainnya.",Sadness
0,aku hanya merasa sangat rendah diri dan aku tidak tahu bagaimana meyakinkan dan membuat diriku merasa baik-baik saja lagi,Sadness
4,"saya tidak bisa membayangkan rasa takut dan sakit hati saat merawat anak yang sakit, bagaimana rasanya menjadi tidak berdaya",Fear
0,"aku akan patah hati karena tidak bisa membeli apa pun untuk anak-anakku, tetapi sekarang aku hanya merasa mati rasa",Sadness
0,aku merasa semuanya menjadi membosankan,Sadness
5,aku masih merasa kewalahan dengan semua sisa kain ungu dan ukuran yardku,Surprise
1,saya merasa cukup damai dan siap untuk pertemuan besok dan senang untuk menyampaikan karunia kerajaan dan penyembuhan keistimewaan,Joy
1,saya merasa tim-tim ini tidak akan sukses. saya juga merasa bahwa mereka akan dikalahkan dalam pertandingan demi pertandingan,Joy
0,aku merasakan begitu banyak kesedihan atau hatiku terasa begitu sedih saat ini atau sekedar semangatku yang hancur,Sadness
3,melihat seorang teman bercinta dengan seorang gadis sma aku tidak sengaja diseret ke ruangan tempat kejadian itu terjadi aku muak dengan kenyataan,Anger
0,aku merasa sangat malu sekarang karena menurutku aku telah membuat diriku terlihat seperti orang bodoh,Sadness
0,"aku menahan diri, aku merasa malu",Sadness
1,saya punya firasat dia akan menjadi pemain nba yang populer,Joy
2,"aku membuka pintu mobil, aku bisa merasakan udara panas keluar",Love
4,"aku merasa gelisah karena ada pengunjung yang mengisi waktuku, tapi ada hal lain yang menggerogotiku",Fear
0,"aku merasa sedikit melankolis akhir pekan lalu karena liburan telah berakhir, tetapi begitu kami sampai di rumah a",Sadness
2,"saya merasa kurangnya keberhasilan berkaitan dengan administrasi, khususnya kurangnya dukungan administrasi dan komunikasi dengan pemangku kepentingan utama seperti guru",Love
2,"saya mungkin merasa lebih bermurah hati dari biasanya, tetapi menurut saya banyak tim melakukannya dengan baik dalam merekrut pemain bagus di tempat yang bagus dan memenuhi kebutuhan.",Love
3,aku tidak merasakan apa-apa selain kesedihan ketika menyadari betapa tidak berperasaan dan terprogramnya diriku,Anger
0,"aku harus melupakannya dan melepaskannya di penghujung hari, kalau tidak seluruh perasaan buruk itu akan memakanku dan aku akan merasa tidak enak sepanjang hari.",Sadness
1,aku bisa pergi ke pesta st aku kembali dengan perasaan ramah dan aku benar-benar berharap bisa kembali pergi ke kunyah tapi itu memerlukan jalan kaki satu menit perjalanan dengan bus jalan kaki lagi lalu kunyah dan kemudian kembali lagi yang saat ini agak berlebihan,Joy
4,aku ingin mengetahui hal-hal penting dengan baik sehingga aku tidak akan melupakannya ketika aku merasa terintimidasi,Fear
0,aku merasa kehilangan tapi aku merasa punya begitu banyak hal untuk dibagikan kepada banyak orang dan jika ada yang tidak disayangkan jika ada itu membuatku bersyukur,Sadness
4,aku bisa merasakan gairahnya tanpa dihambat oleh semua beban emosional ini,Fear
1,saya benar-benar percaya dan merasa terinspirasi oleh gagasan itu,Joy
5,aku hanya merasa seperti aku tidak akan kemana-mana dan periode waktu di mana aku begitu terpesona dengan kehidupan dan pilihan-pilihan yang ditawarkannya kini telah berakhir.,Surprise
1,"aku tidak mengerti sepatah kata pun yang dia ucapkan dan aku tahu bahwa akulah satu-satunya orang yang merasakan hal itu, tetapi tidak apa-apa, aku siap menghadapinya dalam tekanan, kamu belajar lebih baik",Joy
2,aku merasa sedikit nakal,Love
1,saya merasa puas setidaknya dengan menjelajahinya,Joy
0,saya merasa sedikit bodoh kembali ke toko untuk kedua kalinya dalam satu hari,Sadness
3,aku sedang menangani akar masalah. aku punya harapan bahwa tuhan tidak memenuhinya dan aku merasa marah dan kecewa,Anger
1,saya menerima produk untuk ditinjau. saya merasa ini adalah tambahan yang sempurna untuk panduan hadiah liburan atau acara apa pun,Joy
2,aku merasa sedikit nakal,Love
0,aku mematikan kamera dan mulai berjalan maju dengan perasaan sedikit kalah,Sadness
0,"aku merasa canggung menjualnya, jadi aku tidak keberatan meminjamkannya",Sadness
3,saya juga merasa ulasan saya agak terburu-buru akhir-akhir ini dan ulasan tersebut tidak memenuhi standar kualitas yang saya inginkan dan anda ingin mendapatkan ulasan tersebut,Anger
0,aku berjalan menyusuri jalan setapak menuju kandang kuda dengan perasaan kecewa dan tidak enak badan. aku melihat seorang laki-laki mengenakan kantong sampah berwarna hitam.,Sadness
0,aku merasa agak timpang tapi itu masih cukup untuk memicu kram selama beberapa jam jadi menurutku itu sudah cukup oleh tubuhku,Sadness
1,saya harap anda merasa nyaman dengan kami dan,Joy
1,saya merasa jauh lebih baik karena steroid yang mereka berikan selama serangan ms yang parah,Joy
1,saya pernah tertarik pada kedua media ini di sekolah dan sekarang saya merasa ini adalah petualangan yang berharga,Joy
1,aku merasa mungkin kita sebagai manusia kehilangan sesuatu yang berharga ketika kita tidak bisa mengakui bahwa kita sedang kesakitan karena kemudian kita berusaha menjadi sesuatu yang tidak terkalahkan,Joy
0,aku bangun pagi ini dengan perasaan sedikit rindu kampung halaman,Sadness
4,saya mencoba untuk mendapatkan semangat tetapi saya merasa semakin bingung tentang hal itu setiap saat,Fear
4,saya merasa sangat tidak aman dan cinta begitu jauh dan tidak jelas tetap menjadi obatnya iframe izinkan tinggi bingkai layar penuh src www,Fear
4,saya tidak merasa aneh untuk terjun dan memposting topik tertentu,Fear
0,saya dapat melihat dan merasakan berat badan saya turun,Sadness
3,aku merasa sangat serakah dan bersalah,Anger
0,aku tahu dia akan jatuh cinta dengan cinta sejati dan dia akan belajar bagaimana rasanya patah hati,Sadness
1,aku merasa aku masih hamil cantik dan belum hamil besar,Joy
3,aku bisa merasakan roda gigi di hatiku yang keras kepala ini,Anger
2,saya mulai berbicara dengan tanaman saya untuk membuat mereka merasa dicintai,Love
1,saya merasa bersemangat dan saya menikmati bekerja dengan beberapa individu yang sangat cerdas,Joy
1,aku merasa cukup menang kemarin di gym sampai saat itu aku dijilati oleh seorang speed walker,Joy
0,aku merasa sangat tidak puas akhir-akhir ini,Sadness
4,aku pulang terlambat entah karena berolahraga atau berlari. aku sering merasa kewalahan dengan tumpukan piring yang dilempar pakaian dan perut yang keroncongan,Fear
2,"aku adalah penggemar mariah carey karena setiap lagunya memberikan dampak pada hidupku, tapi lagu ini benar-benar mengungkapkan apa yang aku rasakan, hal-hal yang tidak bisa kukatakan, tapi singkatnya, semua yang ingin kukatakan pada orang yang kucintai",Love
1,aku merasa populer,Joy
1,saya merasa bangga,Joy
0,aku sakit kepala pagi ini dan aku merasa sangat tidak enak,Sadness
1,saya sudah lama ingin memulai sebuah blog dan saya merasa ini adalah kesempatan yang sempurna,Joy
3,aku merasa sangat bingung dan sangat iri,Anger
1,saya merasa baru terinspirasi,Joy
0,saat aku kalah dalam pertandingan bulutangkis,Sadness
1,saya kira saya akan merasa senang karena telah mendapatkan kembali sebagian besar biayanya meskipun apakah saya benar-benar akan membeli kerangka dan keranjang kereta dorong baru?,Joy
1,saya merasa bangga bahwa beberapa ide saya digunakan,Joy
1,aku ingin menjadi musik yang membuatku merasa begitu tenang,Joy
1,aku hanya berpikir dan merasa bebas untuk menyebutku seorang yang mengalah,Joy
0,aku menangis sepanjang waktu membuatku merasa tidak enak,Sadness
1,aku merasa ingin berusaha menjadi menawan atau aku malah menjadi sesuatu yang mustahil,Joy
0,aku merasa grogi karena kelelahan dari hari sebelumnya dengan mimpi yang masih melekat di benakku,Sadness
4,ketika anak saya merasakan sakit pada kakinya tanpa sebab yang jelas,Fear
5,saya terus-menerus merasa kewalahan,Surprise
2,"aku merasa dia terlihat seperti remaja hampir setiap hari, namun ketika leher kecil yang manis itu muncul",Love
1,saya merasa telah menganalisis budaya populer dari luar dengan menggunakan bahasanya sendiri,Joy
1,aku tidak merasa begitu manis pada beberapa hari pertama setelah memotongnya,Joy
0,aku membuat posting blog ini. aku merasakan kesedihan mengalir di pembuluh darahku,Sadness
1,saya pikir ini akan menjadi lembar catatan kecil yang berguna di kantor ketika saya tidak dapat mengingat nama semua federasi di illinois atau ketika saya ingin merasa diyakinkan bahwa memang ada seseorang yang mencoba mengumpulkan uang dari yahudi di mid kansas.,Joy
0,saya tidak punya hak untuk merasa tidak puas,Sadness
1,aku merenungkan dua tahun yang lalu pagi ini aku menyadari pola melompat ke sesuatu dengan kedua kaki ketika aku merasa kuat kemudian merasa benar-benar kewalahan dan tidak terkendali begitu perubahan rutinitas menimpaku,Joy
2,"aku tahu matamu tertuju pada dua payudaraku yang besar, tapi sayang, tidak ada ruginya melihat wajahku terlebih dahulu dan melihat bahwa aku sedang menggigit bibirku sekarang karena aku merasa sangat terangsang",Love
4,aku mulai merasa takut padanya,Fear
1,saya selalu kembali sekali lagi dengan perasaan bahwa setiap jiwa di sekitar saya sungguh luar biasa,Joy
3,"setelah meninggalkan pekerjaan saya, stres saya secara umum berkurang dan saya bersenang-senang mengamati betapa anak-anak menikmati proses menciptakan sesuatu yang baru",Anger
1,"aku bekerja sekuat tenaga setiap kali lagu favoritku muncul karena setiap kali aku mendengar iramanya, aku mulai merasa sangat bersemangat",Joy
0,saya tidak merasa stres lagi dalam perjalanan ini karena saya biasanya membuat rencana ke depan dan memperhatikan detail,Sadness
1,aku merasa sangat santai hari ini,Joy
2,saya tidak merasa kepanasan saat berbelanja di hari sabtu dan bangun di hari minggu dengan perasaan tidak enak,Love
0,"aku melihat ke seberang meja tapi sammy dan amanda sepertinya sedang bertengkar, tak ayal dia kesal karena merasa diabaikan",Sadness
0,aku merasa mati rasa,Sadness
0,saya merasa sangat terpukul saat ini dan saya berjuang untuk mendapatkan inspirasi,Sadness
4,aku tidak bisa memberitahunya bahwa aku merasa seperti gadis kecil ketakutan yang hanya menginginkan ibunya kembali,Fear
0,"aku merasa kasihan pada gadis-gadis yang dianiaya, tapi tidak pada oprah",Sadness
4,"aku hampir yakin angela-ku tahu aku ada di sana dan jika dia tidak melakukannya, dia pasti bisa merasakan kehadiranku, namun aku takut mengganggu momen jalan-jalan pertamanya di mata air di awal kedatangannya.",Fear
2,saya tidak pernah bisa mengungkapkan dengan kata-kata rasa syukur yang saya rasakan karena memiliki hak istimewa untuk membawa ainsley manis kami ke dunia ini,Love
2,aku merintih saat hatiku mulai terasa lembut dan vaginaku mulai mekar,Love
1,saya pikir kunkel sudah mencapainya dan mengapa saya juga merasa optimis,Joy
4,saya sedang berbicara dengan seorang teman saya mulai merasa takut apa yang akan saya lakukan jika saya tidak mendapatkan beasiswa,Fear
3,aku merasa agak menyebalkan,Anger
1,aku butuh dan pantas untuk merasa bahagia,Joy
3,aku tidak suka merasa telah menyinggung seseorang di depan pintu gerbang,Anger
3,saya merasa tidak puas terhadap sesuatu daripada berpikir untuk menjauh dari ketidakpuasan tersebut. saya perlu menerimanya atau memperbaikinya dan menerimanya dalam prosesnya,Anger
0,"aku merasa seperti telah diserang, kataku dan aku membayarnya",Sadness
1,"aku tahu, aku memberitahu beberapa orang jika aku merasa pertanyaan mereka tulus dari sebagian harta suciku",Joy
0,saya merasa kesepian karena saya manusia dan href http,Sadness
3,menurutku mereka punya beberapa lagu yang bagus dan melangkah terlalu jauh ketika mereka pikir mereka bisa memberi tahu semua orang cara berpikir dan merasakan. lagu-lagu itu hanya mengingatkanku pada semua hippie lain yang aku benci.,Anger
0,aku merasa tidak enak atau ketika aku merasa ingin menangis,Sadness
5,aku ingin mengatakan menulis tapi aku merasa linglung lagi,Surprise
1,saya suka rasanya di tangan saya dan saya merasa sangat elegan saat menggunakannya,Joy
0,aku merasa ini adalah kesalahanku meskipun aku tahu bahwa ini hanyalah salah satu korban dari penyakit akibat keadaan fisik yang buruk yang aku alami.,Sadness
0,saya kira saya menjadi sangat sadar akan perasaan bodoh ini sejak saya memutuskan untuk menggunakan bio dan semua orang di sana sangat pintar,Sadness
4,aku bisa merasakan tubuhku mulai bergetar karena antisipasi gugup,Fear
1,"aku merasa karakternya berguna karena dia bisa menjadi antagonis yang baik, tapi sebagai kekasih mindy, aku masih berpikir dia bisa melakukan yang lebih baik.",Joy
0,saya merasa perlu mencari cara untuk mengelola emosi tidak menyenangkan yang datang bersama tamu saya,Sadness
0,"aku masih merasa hancur aku masih merasa sakit hati karena aku tahu meskipun saengie tidak memberitahuku, surat kebencian dari netizen juga terus berdatangan",Sadness
1,saya telah melakukan rutinitas yang saya harap dapat saya pertahankan di rumah karena saya merasa sangat santai sepanjang waktu,Joy
4,saya juga merasa tertekan untuk mengubah tubuh saya agar dapat diterima di komunitas yang diwakili oleh bianchi,Fear
2,"aku ingin dia memelukku agar peduli dengan perasaanku, bersikap baik dan lembut padaku",Love
